SourceVertex,SubgraphId,PartitionId:1,20,0
superstep,partition,subgraphID,time
0,6,25769803854,1
0,6,25769804365,0
0,6,25769804657,0
0,6,25769803936,0
0,6,25769803958,1
0,6,25769804307,0
0,6,25769804745,0
0,6,25769804233,0
0,6,25769804347,1
0,6,25769804164,0
0,6,25769803777,0
0,6,25769804300,0
0,6,25769803856,1
0,6,25769804308,0
0,6,25769804528,0
0,6,25769804425,0
0,6,25769804130,1
0,6,25769804602,0
0,6,25769803928,0
0,6,25769804110,0
0,6,25769804274,1
0,6,25769804742,0
0,6,25769804276,0
0,6,25769804688,1
0,6,25769803833,0
0,6,25769803964,0
0,6,25769804284,0
0,6,25769803972,1
0,6,25769804039,0
0,6,25769804498,0
0,6,25769803806,0
0,6,25769804203,1
0,6,25769804268,0
0,6,25769804600,0
0,6,25769804309,0
0,6,25769804328,1
0,6,25769803793,0
0,6,25769804672,0
0,6,25769804318,0
0,6,25769804175,1
0,6,25769803799,0
0,6,25769804020,0
0,6,25769804266,0
0,6,25769804737,1
0,6,25769804261,0
0,6,25769803813,0
0,6,25769804610,0
0,6,25769804631,1
0,6,25769804564,0
0,6,25769804005,0
0,6,25769804582,0
0,6,25769804735,1
0,6,25769804139,0
0,6,25769803985,0
0,6,25769804545,0
0,6,25769804658,1
0,6,25769803876,0
0,6,25769804424,0
0,6,25769804723,0
0,6,25769804117,1
0,6,25769803909,0
0,6,25769804281,0
0,6,25769804183,0
0,6,25769804696,1
0,6,25769803979,0
0,6,25769804112,0
0,6,25769804527,0
0,6,25769804074,0
0,6,25769803820,0
0,6,25769804444,0
0,6,25769804571,0
0,6,25769804736,0
0,6,25769803827,0
0,6,25769804574,0
0,6,25769804435,0
0,6,25769804148,0
0,6,25769804211,0
0,6,25769804254,0
0,6,25769804248,1
0,6,25769804238,0
0,6,25769804392,0
0,6,25769804639,0
0,6,25769804210,1
0,6,25769804006,0
0,6,25769804027,0
0,6,25769804103,0
0,6,25769804581,0
0,6,25769804403,0
0,6,25769804229,0
0,6,25769804554,0
0,6,25769804227,0
0,6,25769804032,0
0,6,25769804075,0
0,6,25769803965,0
0,6,25769803868,0
0,6,25769803937,0
0,6,25769804553,0
0,6,25769804321,1
0,6,25769804501,0
0,6,25769803819,0
0,6,25769804666,0
0,6,25769804299,0
0,6,25769804573,0
0,6,25769804455,0
0,6,25769803828,0
0,6,25769804418,1
0,6,25769804667,0
0,6,25769804452,0
0,6,25769804411,0
0,6,25769804709,1
0,6,25769804129,0
0,6,25769804200,0
0,6,25769804172,0
0,6,25769804364,1
0,6,25769804314,0
0,6,25769804158,0
0,6,25769804182,0
0,6,25769804591,1
0,6,25769804354,0
0,6,25769804247,0
0,6,25769804335,0
0,6,25769804346,1
0,6,25769803923,0
0,6,25769804529,0
0,6,25769804491,0
0,6,25769804546,0
0,6,25769804275,0
0,6,25769804336,0
0,6,25769804218,0
0,6,25769803861,0
0,6,25769804638,0
0,6,25769804714,0
0,6,25769803951,0
0,6,25769804695,0
0,6,25769804192,0
0,6,25769804700,0
0,6,25769804219,0
0,6,25769804686,0
0,6,25769803993,0
0,6,25769804327,0
0,6,25769803991,0
0,6,25769803929,0
0,6,25769804599,0
0,6,25769803834,0
0,6,25769804014,0
0,6,25769804173,0
0,6,25769803791,0
0,6,25769804093,0
0,6,25769804326,1
0,6,25769804124,0
0,6,25769803910,0
0,6,25769803839,0
0,6,25769804383,1
0,6,25769803986,0
0,6,25769804621,0
0,6,25769804442,0
0,6,25769804659,1
0,6,25769804628,0
0,6,25769803785,0
0,6,25769804226,0
0,6,25769804056,1
0,6,25769803862,0
0,6,25769804157,0
0,6,25769804165,0
0,6,25769804656,0
0,6,25769804514,0
0,6,25769803885,0
0,6,25769803973,0
0,6,25769804480,0
0,6,25769803978,0
0,6,25769804240,0
0,6,25769804724,1
0,6,25769804349,0
0,6,25769803896,0
0,6,25769803840,0
0,6,25769803920,0
0,6,25769804292,0
0,6,25769804434,0
0,6,25769804507,0
0,6,25769803830,0
0,6,25769804402,0
0,6,25769804000,0
0,6,25769803847,1
0,6,25769804151,0
0,6,25769804463,0
0,6,25769804469,0
0,6,25769804374,1
0,6,25769803883,0
0,6,25769804306,0
0,6,25769803959,0
0,6,25769804556,1
0,6,25769804008,0
0,6,25769804177,0
0,6,25769804570,0
0,6,25769804320,1
0,6,25769804678,0
0,6,25769804041,0
0,6,25769803897,0
0,6,25769804131,1
0,6,25769803888,0
0,6,25769803981,0
0,6,25769804376,0
0,6,25769804087,1
0,6,25769804329,0
0,6,25769804171,0
0,6,25769804633,0
0,6,25769804660,0
0,6,25769804288,0
0,6,25769804190,0
0,6,25769803842,0
0,6,25769804583,0
0,6,25769803960,0
0,6,25769803980,0
0,6,25769804611,0
0,6,25769803808,0
0,6,25769804051,1
0,6,25769803932,0
0,6,25769803881,0
0,6,25769804138,0
0,6,25769804214,1
0,6,25769804282,0
0,6,25769804301,0
0,6,25769804718,0
0,6,25769804145,1
0,6,25769804150,0
0,6,25769804437,0
0,6,25769804536,0
0,6,25769804626,0
0,6,25769804081,0
0,6,25769803990,0
0,6,25769803889,0
0,6,25769804462,1
0,6,25769804500,0
0,6,25769804646,0
0,6,25769803787,0
0,6,25769804712,1
0,6,25769804162,0
0,6,25769803935,0
0,6,25769804312,0
0,6,25769804026,1
0,6,25769804357,0
0,6,25769803987,0
0,6,25769803815,0
0,6,25769803917,1
0,6,25769804575,0
0,6,25769804235,0
0,6,25769803852,0
0,6,25769804740,1
0,6,25769804028,0
0,6,25769804668,0
0,6,25769804270,0
0,6,25769804315,1
0,6,25769804569,0
0,6,25769804052,0
0,6,25769803950,0
0,6,25769804486,1
0,6,25769804109,0
0,6,25769804108,0
0,6,25769804619,0
0,6,25769803790,0
0,6,25769803836,0
0,6,25769804018,0
0,6,25769804648,0
0,6,25769804412,0
0,6,25769803863,0
0,6,25769804371,0
0,6,25769804704,0
0,6,25769803925,0
0,6,25769804640,0
0,6,25769804603,0
0,6,25769804096,0
0,6,25769804405,0
0,6,25769804726,0
0,6,25769803942,0
0,6,25769804543,0
0,6,25769804679,0
0,6,25769803962,0
0,6,25769804186,0
0,6,25769804305,0
0,6,25769804478,0
0,6,25769804294,0
0,6,25769804115,0
0,6,25769804506,0
0,6,25769804185,0
0,6,25769803835,0
0,6,25769804135,0
0,6,25769804590,0
0,6,25769803779,0
0,6,25769804505,0
0,6,25769804684,0
0,6,25769804612,0
0,6,25769804234,0
0,6,25769804242,0
0,6,25769804334,0
0,6,25769804295,0
0,6,25769804054,0
0,6,25769803988,1
0,6,25769803870,0
0,6,25769804384,0
0,6,25769804125,0
0,6,25769804287,1
0,6,25769804597,0
0,6,25769804176,0
0,6,25769803943,0
0,6,25769804471,1
0,6,25769804391,0
0,6,25769804535,0
0,6,25769804604,0
0,6,25769804007,1
0,6,25769803934,0
0,6,25769804404,0
0,6,25769803914,0
0,6,25769804385,1
0,6,25769804677,0
0,6,25769804399,0
0,6,25769804632,0
0,6,25769804232,1
0,6,25769804362,0
0,6,25769804716,0
0,6,25769803970,0
0,6,25769804584,0
0,6,25769803853,0
0,6,25769804053,0
0,6,25769803841,0
0,6,25769804512,1
0,6,25769804142,0
0,6,25769804451,0
0,6,25769804661,0
0,6,25769804205,0
0,6,25769804080,0
0,6,25769804163,0
0,6,25769804082,0
0,6,25769804159,1
0,6,25769803826,0
0,6,25769804068,0
0,6,25769804707,0
0,6,25769804443,1
0,6,25769804697,0
0,6,25769803855,0
0,6,25769804479,0
0,6,25769804095,0
0,6,25769804465,0
0,6,25769804280,0
0,6,25769804464,1
0,6,25769804576,0
0,6,25769803998,0
0,6,25769804601,0
0,6,25769803880,1
0,6,25769804191,0
0,6,25769804413,0
0,6,25769804423,0
0,6,25769803898,0
0,6,25769804136,0
0,6,25769804170,0
0,6,25769804015,1
0,6,25769803797,0
0,6,25769804351,0
0,6,25769804255,0
0,6,25769804647,0
0,6,25769804705,0
0,6,25769804398,0
0,6,25769804368,0
0,6,25769804370,0
0,6,25769804090,0
0,6,25769804246,0
0,6,25769804589,0
0,6,25769804654,0
0,6,25769804734,0
0,6,25769804698,0
0,6,25769803882,0
0,6,25769804263,1
0,6,25769804361,0
0,6,25769804691,0
0,6,25769803908,0
0,6,25769804123,0
0,6,25769804040,0
0,6,25769804520,0
0,6,25769803780,1
0,6,25769804493,0
0,6,25769804719,0
0,6,25769804733,0
0,6,25769804213,1
0,6,25769804363,0
0,6,25769803931,0
0,6,25769804016,0
0,6,25769804184,0
0,6,25769804293,0
0,6,25769804067,0
0,6,25769803922,1
0,6,25769804034,0
0,6,25769804417,0
0,6,25769804062,0
0,6,25769804627,1
0,6,25769804343,0
0,6,25769804224,0
0,6,25769804097,0
0,6,25769804199,0
0,6,25769804212,0
0,6,25769804198,0
0,6,25769803891,0
0,6,25769804561,0
0,6,25769804706,1
0,6,25769804377,0
0,6,25769804217,0
0,6,25769804598,0
0,6,25769804025,0
0,6,25769804548,0
0,6,25769804118,0
0,6,25769804269,0
0,6,25769803800,0
0,6,25769804253,0
0,6,25769804390,0
0,6,25769803869,0
0,6,25769804547,0
0,6,25769804555,0
0,6,25769804204,0
0,6,25769804725,0
0,6,25769803953,0
0,6,25769803971,1
0,6,25769804744,0
0,6,25769804059,0
0,6,25769804416,0
0,6,25769804492,0
0,6,25769804481,0
0,6,25769804618,0
0,6,25769804562,0
0,6,25769803963,0
0,6,25769804069,0
0,6,25769803999,0
0,6,25769804137,0
0,6,25769804348,0
1,6,25769804058,0
1,6,25769804477,0
1,6,25769804401,77
1,6,25769804459,0
1,6,25769804113,0
1,6,25769803865,0
1,6,25769804116,0
1,6,25769804223,0
1,6,25769804721,0
1,6,25769803845,0
1,6,25769803900,0
1,6,25769804644,0
1,6,25769803907,0
1,6,25769804126,0
1,6,25769804161,0
1,6,25769803838,0
1,6,25769804127,89
1,6,25769804388,0
1,6,25769804078,0
1,6,25769804332,0
1,6,25769803809,0
1,6,25769803886,0
1,6,25769804449,0
1,6,25769804476,0
1,6,25769803890,0
1,6,25769804397,0
1,6,25769803807,21
1,6,25769803788,0
1,6,25769803905,0
1,6,25769804098,0
1,6,25769804568,0
1,6,25769803952,0
1,6,25769804099,35
1,6,25769804010,0
1,6,25769804262,0
1,6,25769804152,0
1,6,25769804085,0
1,6,25769804360,0
1,6,25769803803,0
1,6,25769804503,0
1,6,25769803859,0
1,6,25769804386,0
1,6,25769804567,0
1,6,25769804407,0
1,6,25769804009,0
1,6,25769803871,0
1,6,25769804663,0
1,6,25769804187,0
1,6,25769804596,0
1,6,25769803901,0
1,6,25769804682,0
1,6,25769804533,0
1,6,25769803940,0
1,6,25769804003,0
1,6,25769804206,0
1,6,25769804143,0
1,6,25769804617,28
1,6,25769804304,0
1,6,25769804728,0
1,6,25769803941,0
1,6,25769803926,0
1,6,25769804713,0
1,6,25769804532,0
1,6,25769804430,0
1,6,25769804251,0
1,6,25769804690,0
1,6,25769804244,0
1,6,25769804431,0
1,6,25769804487,0
1,6,25769804389,0
1,6,25769804408,0
1,6,25769804634,0
1,6,25769804252,0
1,6,25769804671,0
1,6,25769803982,0
1,6,25769803810,0
1,6,25769804560,0
1,6,25769803781,0
1,6,25769804550,0
1,6,25769804595,0
1,6,25769803906,0
1,6,25769804369,1
1,6,25769804064,19
1,6,25769804652,0
1,6,25769804230,0
1,6,25769804079,0
1,6,25769804042,26
1,6,25769803983,0
1,6,25769803968,0
1,6,25769804727,0
1,6,25769804197,0
1,6,25769804036,0
1,6,25769804088,0
1,6,25769803804,0
1,6,25769804605,0
1,6,25769804559,0
1,6,25769804522,0
1,6,25769803844,0
1,6,25769804333,0
1,6,25769803997,0
1,6,25769804643,0
1,6,25769803872,0
1,6,25769804092,0
1,6,25769804466,0
1,6,25769804458,0
1,6,25769804414,0
1,6,25769804378,0
1,6,25769804450,26
1,6,25769804265,0
1,6,25769804188,0
1,6,25769804278,0
1,6,25769804685,0
1,6,25769804258,0
1,6,25769803924,0
1,6,25769803933,0
1,6,25769804341,27
1,6,25769804057,55
1,6,25769804179,0
1,6,25769804387,28
1,6,25769804732,0
1,6,25769804106,0
1,6,25769804207,0
1,6,25769804645,0
1,6,25769804358,0
1,6,25769803969,0
1,6,25769804523,0
1,6,25769804178,0
1,6,25769804050,0
1,6,25769804731,0
1,6,25769804060,0
1,6,25769804243,0
1,6,25769803954,0
1,6,25769804225,0
1,6,25769804485,0
1,6,25769804070,0
1,6,25769804033,0
1,6,25769804467,0
1,6,25769804484,0
1,6,25769804380,0
1,6,25769804669,0
1,6,25769804396,0
1,6,25769803961,0
1,6,25769804071,0
1,6,25769804120,18
1,6,25769804406,0
1,6,25769803851,52
1,6,25769804350,0
1,6,25769804285,0
1,6,25769804585,0
1,6,25769804616,0
1,6,25769804557,0
1,6,25769804415,0
1,6,25769804635,0
1,6,25769804422,0
1,6,25769803782,0
1,6,25769804670,0
1,6,25769804587,0
1,6,25769804494,0
1,6,25769803915,0
1,6,25769804133,0
1,6,25769804541,0
1,6,25769804023,0
1,6,25769804279,0
1,6,25769803824,0
1,6,25769804061,0
1,6,25769804421,0
1,6,25769803795,0
1,6,25769803789,0
1,6,25769804439,0
1,6,25769804534,0
1,6,25769804215,0
1,6,25769804296,0
1,6,25769803975,0
1,6,25769804017,0
1,6,25769804676,0
1,6,25769804379,0
1,6,25769804134,0
1,6,25769803989,0
1,6,25769804586,0
1,6,25769804297,0
1,6,25769804340,0
1,6,25769804577,0
1,6,25769804653,0
1,6,25769803887,0
1,6,25769804313,20
1,6,25769804539,20
1,6,25769804642,0
1,6,25769804588,0
1,6,25769804741,0
1,6,25769804169,0
1,6,25769804655,0
1,6,25769804624,0
1,6,25769804140,0
1,6,25769804699,0
1,6,25769804513,0
1,6,25769804167,0
1,6,25769804542,0
1,6,25769804613,0
1,6,25769804614,0
1,6,25769803955,0
1,6,25769804703,0
1,6,25769804625,0
1,6,25769803912,0
1,6,25769804738,0
1,6,25769803947,0
1,6,25769804237,0
1,6,25769804290,0
1,6,25769804323,0
1,6,25769804160,0
1,6,25769803798,0
1,6,25769804322,0
1,6,25769804181,0
1,6,25769803919,0
1,6,25769803796,0
1,6,25769804436,0
1,6,25769804578,0
1,6,25769803817,0
1,6,25769804043,0
1,6,25769804196,0
1,6,25769803893,0
1,6,25769804549,329
1,6,25769804222,0
1,6,25769804189,23
1,6,25769804428,29
1,6,25769804456,0
1,6,25769804524,0
1,6,25769804510,0
1,6,25769804504,0
1,6,25769804174,0
1,6,25769803816,0
1,6,25769803995,18
1,6,25769804031,0
1,6,25769804168,0
1,6,25769804675,0
1,6,25769804271,0
1,6,25769804107,26
1,6,25769804153,0
1,6,25769804089,0
1,6,25769803843,0
1,6,25769804606,0
1,6,25769803825,0
1,6,25769803899,0
1,6,25769803831,0
1,6,25769804641,0
1,6,25769804394,0
1,6,25769803873,0
1,6,25769804438,0
1,6,25769804515,0
1,6,25769804710,0
1,6,25769804024,0
1,6,25769803879,0
1,6,25769803850,0
1,6,25769804622,47
1,6,25769804395,0
1,6,25769804552,0
1,6,25769804460,0
1,6,25769803794,0
1,6,25769804665,0
1,6,25769804001,0
1,6,25769804277,0
1,6,25769804045,0
1,6,25769804303,0
1,6,25769804580,0
1,6,25769804166,0
1,6,25769804608,0
1,6,25769804607,0
1,6,25769803902,20
1,6,25769804427,0
1,6,25769804426,0
1,6,25769803884,0
1,6,25769804119,0
1,6,25769804302,0
1,6,25769803864,0
1,6,25769804002,0
1,6,25769804457,0
1,6,25769804483,0
1,6,25769804565,0
1,6,25769804298,0
1,6,25769804250,0
1,6,25769803939,0
1,6,25769804489,0
1,6,25769804141,0
1,6,25769804076,0
1,6,25769803895,0
1,6,25769803846,28
1,6,25769804353,0
1,6,25769804149,0
1,6,25769804146,0
1,6,25769804579,0
1,6,25769804681,0
1,6,25769804537,0
1,6,25769804410,0
1,6,25769804693,0
1,6,25769803866,0
1,6,25769804517,0
1,6,25769804022,0
1,6,25769804011,0
1,6,25769804216,0
1,6,25769804209,0
1,6,25769804615,0
1,6,25769804531,0
1,6,25769803829,0
1,6,25769803927,0
1,6,25769804730,0
1,6,25769804687,0
1,6,25769803966,0
1,6,25769804077,0
1,6,25769804525,0
1,6,25769804111,0
1,6,25769804101,0
1,6,25769804662,0
1,6,25769804409,0
1,6,25769804419,0
1,6,25769804208,0
1,6,25769804674,0
1,6,25769804692,0
1,6,25769804100,0
1,6,25769803938,0
1,6,25769804375,0
1,6,25769804094,0
1,6,25769804202,27
1,6,25769803946,0
1,6,25769804382,0
1,6,25769803822,0
1,6,25769804461,0
1,6,25769804637,0
1,6,25769803892,0
1,6,25769804239,0
1,6,25769804429,0
1,6,25769804702,0
1,6,25769804104,0
1,6,25769804004,0
1,6,25769804475,0
1,6,25769804317,0
1,6,25769804701,0
1,6,25769804715,0
1,6,25769804440,0
1,6,25769804420,0
1,6,25769804650,0
1,6,25769803878,0
1,6,25769804105,0
1,6,25769804228,0
1,6,25769804073,0
1,6,25769803921,0
1,6,25769804544,0
1,6,25769804267,0
1,6,25769803860,0
1,6,25769804448,0
1,6,25769804664,0
1,6,25769804497,0
1,6,25769804066,0
1,6,25769804381,0
1,6,25769804325,0
1,6,25769804566,0
1,6,25769803894,0
1,6,25769804345,0
1,6,25769804324,0
1,6,25769804259,0
1,6,25769804593,0
1,6,25769803956,0
1,6,25769804373,26
1,6,25769804636,0
1,6,25769804516,0
1,6,25769804310,0
1,6,25769804743,0
1,6,25769804558,0
1,6,25769804147,0
1,6,25769804673,0
1,6,25769804722,0
1,6,25769804084,0
1,6,25769804594,0
1,6,25769804629,0
1,6,25769803776,0
1,6,25769803849,0
1,6,25769803957,0
1,6,25769804330,0
1,6,25769804711,0
1,6,25769804156,0
1,6,25769804195,0
1,6,25769803784,0
1,6,25769804338,0
1,6,25769804551,0
1,6,25769804331,0
1,6,25769803874,0
1,6,25769803996,0
1,6,25769803984,0
1,6,25769803867,0
1,6,25769804231,0
1,6,25769804035,0
1,6,25769804091,0
1,6,25769804739,0
1,6,25769804729,0
1,6,25769804044,0
1,6,25769804220,0
1,6,25769804651,0
1,6,25769804256,0
1,6,25769804447,0
1,6,25769803913,0
1,6,25769803967,0
1,6,25769804063,0
1,6,25769804249,0
1,6,25769804128,0
1,6,25769804623,0
1,6,25769804530,0
1,6,25769804502,1
1,6,25769804339,0
1,6,25769803823,0
1,6,25769804344,0
1,6,25769804316,0
1,6,25769804283,0
1,6,25769803949,0
1,6,25769803783,0
1,6,25769804694,0
1,6,25769803818,0
1,6,25769804245,0
1,6,25769804072,0
1,6,25769804264,0
1,6,25769804359,0
1,6,25769804454,0
1,6,25769804021,0
1,6,25769804221,0
1,6,25769804680,0
1,6,25769803812,0
1,6,25769804037,0
1,6,25769803877,1
1,6,25769804048,0
1,6,25769804720,0
1,6,25769803974,0
1,6,25769804086,0
1,6,25769804154,0
1,6,25769804289,0
1,6,25769804236,0
1,6,25769803875,0
1,6,25769804038,0
1,6,25769804114,0
1,6,25769804286,0
1,6,25769804272,0
1,6,25769803977,0
1,6,25769804482,0
1,6,25769804273,0
1,6,25769804540,0
1,6,25769803801,0
1,6,25769803976,0
1,6,25769803802,0
1,6,25769803832,0
1,6,25769803994,1
1,6,25769804055,19
1,6,25769803904,0
1,6,25769803821,0
1,6,25769804496,0
1,6,25769804683,0
1,6,25769804367,0
1,6,25769804122,47
1,6,25769804030,0
1,6,25769804049,0
1,6,25769804194,0
1,6,25769804519,0
1,6,25769804526,0
1,6,25769804708,0
1,6,25769803857,25
1,6,25769804352,0
1,6,25769803918,0
1,6,25769804441,0
1,6,25769804029,0
1,6,25769804180,0
1,6,25769803837,23
1,6,25769804468,0
1,6,25769804511,0
1,6,25769804433,0
1,6,25769804572,0
1,6,25769804193,0
1,6,25769804132,0
1,6,25769804311,0
1,6,25769803903,0
1,6,25769804495,0
1,6,25769803948,0
1,6,25769804155,27
1,6,25769804083,0
1,6,25769804446,0
1,6,25769804432,0
1,6,25769804366,0
1,6,25769804356,0
1,6,25769804453,0
1,6,25769803786,0
1,6,25769804473,0
1,6,25769804319,0
1,6,25769804393,0
1,6,25769804472,0
1,6,25769804488,0
1,6,25769804241,0
1,6,25769804508,0
1,6,25769803792,0
1,6,25769804400,0
1,6,25769804490,0
1,6,25769803930,26
1,6,25769804689,0
1,6,25769803944,0
1,6,25769804630,0
1,6,25769804592,0
1,6,25769804717,0
1,6,25769804355,0
1,6,25769803916,0
1,6,25769804260,0
1,6,25769804065,0
1,6,25769804518,0
1,6,25769803814,0
1,6,25769804445,0
1,6,25769803945,0
1,6,25769804521,19
1,6,25769804509,0
1,6,25769804012,0
1,6,25769804046,0
1,6,25769804609,0
1,6,25769804102,0
1,6,25769804342,0
1,6,25769804201,0
1,6,25769803992,0
1,6,25769804538,0
1,6,25769803805,0
1,6,25769803778,0
1,6,25769804047,28
1,6,25769804620,0
1,6,25769804121,0
1,6,25769804372,0
1,6,25769804470,0
1,6,25769804013,0
1,6,25769803858,0
1,6,25769804563,0
1,6,25769803848,0
1,6,25769804019,0
1,6,25769804649,0
1,6,25769804337,0
1,6,25769804499,0
1,6,25769803811,0
1,6,25769804257,0
1,6,25769804474,0
1,6,25769804144,0
1,6,25769803911,0
1,6,25769804291,0
1,6,25769803854,0
1,6,25769804365,0
1,6,25769804657,0
1,6,25769803936,0
1,6,25769803958,0
1,6,25769804307,0
1,6,25769804745,0
1,6,25769804233,0
1,6,25769804347,0
1,6,25769804164,0
1,6,25769803777,0
1,6,25769804300,0
1,6,25769803856,0
1,6,25769804308,0
1,6,25769804528,0
1,6,25769804425,0
1,6,25769804130,0
1,6,25769804602,0
1,6,25769803928,0
1,6,25769804110,0
1,6,25769804274,0
1,6,25769804742,0
1,6,25769804276,0
1,6,25769804688,15
1,6,25769803833,0
1,6,25769803964,0
1,6,25769804284,0
1,6,25769803972,0
1,6,25769804039,0
1,6,25769804498,0
1,6,25769803806,0
1,6,25769804203,0
1,6,25769804268,0
1,6,25769804600,0
1,6,25769804309,0
1,6,25769804328,0
1,6,25769803793,0
1,6,25769804672,0
1,6,25769804318,0
1,6,25769804175,0
1,6,25769803799,0
1,6,25769804020,0
1,6,25769804266,0
1,6,25769804737,0
1,6,25769804261,0
1,6,25769803813,0
1,6,25769804610,0
1,6,25769804631,0
1,6,25769804564,0
1,6,25769804005,0
1,6,25769804582,0
1,6,25769804735,0
1,6,25769804139,0
1,6,25769803985,0
1,6,25769804545,0
1,6,25769804658,0
1,6,25769803876,0
1,6,25769804424,0
1,6,25769804723,0
1,6,25769804117,0
1,6,25769803909,0
1,6,25769804281,0
1,6,25769804183,0
1,6,25769804696,0
1,6,25769803979,0
1,6,25769804112,0
1,6,25769804527,20
1,6,25769804074,26
1,6,25769803820,0
1,6,25769804444,0
1,6,25769804571,0
1,6,25769804736,0
1,6,25769803827,0
1,6,25769804574,0
1,6,25769804435,0
1,6,25769804148,26
1,6,25769804211,0
1,6,25769804254,0
1,6,25769804248,0
1,6,25769804238,0
1,6,25769804392,0
1,6,25769804639,26
1,6,25769804210,0
1,6,25769804006,258
1,6,25769804027,0
1,6,25769804103,0
1,6,25769804581,0
1,6,25769804403,0
1,6,25769804229,0
1,6,25769804554,0
1,6,25769804227,29
1,6,25769804032,0
1,6,25769804075,0
1,6,25769803965,0
1,6,25769803868,0
1,6,25769803937,0
1,6,25769804553,0
1,6,25769804321,0
1,6,25769804501,0
1,6,25769803819,0
1,6,25769804666,0
1,6,25769804299,0
1,6,25769804573,0
1,6,25769804455,0
1,6,25769803828,0
1,6,25769804418,0
1,6,25769804667,0
1,6,25769804452,0
1,6,25769804411,0
1,6,25769804709,0
1,6,25769804129,0
1,6,25769804200,0
1,6,25769804172,0
1,6,25769804364,0
1,6,25769804314,20
1,6,25769804158,0
1,6,25769804182,0
1,6,25769804591,0
1,6,25769804354,0
1,6,25769804247,0
1,6,25769804335,0
1,6,25769804346,0
1,6,25769803923,0
1,6,25769804529,0
1,6,25769804491,0
1,6,25769804546,0
1,6,25769804275,0
1,6,25769804336,0
1,6,25769804218,18
1,6,25769803861,0
1,6,25769804638,0
1,6,25769804714,0
1,6,25769803951,0
1,6,25769804695,0
1,6,25769804192,0
1,6,25769804700,0
1,6,25769804219,0
1,6,25769804686,0
1,6,25769803993,0
1,6,25769804327,0
1,6,25769803991,0
1,6,25769803929,0
1,6,25769804599,0
1,6,25769803834,0
1,6,25769804014,0
1,6,25769804173,0
1,6,25769803791,0
1,6,25769804093,0
1,6,25769804326,0
1,6,25769804124,0
1,6,25769803910,0
1,6,25769803839,0
1,6,25769804383,0
1,6,25769803986,0
1,6,25769804621,0
1,6,25769804442,0
1,6,25769804659,0
1,6,25769804628,0
1,6,25769803785,0
1,6,25769804226,0
1,6,25769804056,0
1,6,25769803862,0
1,6,25769804157,0
1,6,25769804165,0
1,6,25769804656,0
1,6,25769804514,0
1,6,25769803885,0
1,6,25769803973,0
1,6,25769804480,26
1,6,25769803978,0
1,6,25769804240,0
1,6,25769804724,0
1,6,25769804349,19
1,6,25769803896,0
1,6,25769803840,0
1,6,25769803920,0
1,6,25769804292,0
1,6,25769804434,0
1,6,25769804507,27
1,6,25769803830,0
1,6,25769804402,72
1,6,25769804000,0
1,6,25769803847,19
1,6,25769804151,0
1,6,25769804463,0
1,6,25769804469,0
1,6,25769804374,0
1,6,25769803883,0
1,6,25769804306,0
1,6,25769803959,0
1,6,25769804556,0
1,6,25769804008,0
1,6,25769804177,0
1,6,25769804570,0
1,6,25769804320,0
1,6,25769804678,0
1,6,25769804041,0
1,6,25769803897,0
1,6,25769804131,26
1,6,25769803888,0
1,6,25769803981,0
1,6,25769804376,0
1,6,25769804087,0
1,6,25769804329,0
1,6,25769804171,0
1,6,25769804633,0
1,6,25769804660,0
1,6,25769804288,0
1,6,25769804190,0
1,6,25769803842,0
1,6,25769804583,0
1,6,25769803960,0
1,6,25769803980,0
1,6,25769804611,0
1,6,25769803808,0
1,6,25769804051,0
1,6,25769803932,0
1,6,25769803881,0
1,6,25769804138,0
1,6,25769804214,0
1,6,25769804282,0
1,6,25769804301,0
1,6,25769804718,0
1,6,25769804145,0
1,6,25769804150,0
1,6,25769804437,0
1,6,25769804536,0
1,6,25769804626,0
1,6,25769804081,69
1,6,25769803990,0
1,6,25769803889,0
1,6,25769804462,0
1,6,25769804500,0
1,6,25769804646,0
1,6,25769803787,26
1,6,25769804712,0
1,6,25769804162,0
1,6,25769803935,1
1,6,25769804312,0
1,6,25769804026,0
1,6,25769804357,0
1,6,25769803987,20
1,6,25769803815,0
1,6,25769803917,25
1,6,25769804575,0
1,6,25769804235,0
1,6,25769803852,0
1,6,25769804740,0
1,6,25769804028,0
1,6,25769804668,0
1,6,25769804270,0
1,6,25769804315,0
1,6,25769804569,0
1,6,25769804052,0
1,6,25769803950,0
1,6,25769804486,0
1,6,25769804109,0
1,6,25769804108,0
1,6,25769804619,0
1,6,25769803790,0
1,6,25769803836,0
1,6,25769804018,0
1,6,25769804648,0
1,6,25769804412,0
1,6,25769803863,18
1,6,25769804371,0
1,6,25769804704,0
1,6,25769803925,0
1,6,25769804640,0
1,6,25769804603,0
1,6,25769804096,0
1,6,25769804405,0
1,6,25769804726,0
1,6,25769803942,0
1,6,25769804543,0
1,6,25769804679,0
1,6,25769803962,0
1,6,25769804186,0
1,6,25769804305,0
1,6,25769804478,0
1,6,25769804294,19
1,6,25769804115,0
1,6,25769804506,0
1,6,25769804185,0
1,6,25769803835,0
1,6,25769804135,0
1,6,25769804590,0
1,6,25769803779,0
1,6,25769804505,0
1,6,25769804684,0
1,6,25769804612,0
1,6,25769804234,0
1,6,25769804242,0
1,6,25769804334,0
1,6,25769804295,0
1,6,25769804054,0
1,6,25769803988,0
1,6,25769803870,0
1,6,25769804384,0
